日期,平均氣溫(℃),平均相對溼度( %),平均風向(°),平均風速(ms),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度時間,最大六十分鐘降水量起始時間,最大十分鐘降水量起始時間,最高氣壓時間,最高氣溫(℃),最高氣溫時間,累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2011-07-09,30.1,66,337.5,1.1,,26.0,2011-07-09 00:00:00,,,,,35.1,2011-07-09 00:00:00,7.6,3.8,3.5
2011-07-10,27.8,79,135.0,1.2,,24.3,2011-07-10 00:00:00,,,,,33.0,2011-07-10 00:00:00,2.7,3.6,42.5
2011-07-11,28.9,71,157.5,2.1,,25.4,2011-07-11 00:00:00,,,,,32.5,2011-07-11 00:00:00,4.7,3.2,0.0
2011-07-12,28.4,73,157.5,1.5,,25.9,2011-07-12 00:00:00,,,,,33.4,2011-07-12 00:00:00,6.2,3.7,2.0
2011-07-13,27.4,78,157.5,1.9,,24.8,2011-07-13 00:00:00,,,,,31.5,2011-07-13 00:00:00,2.5,1.5,10.5
2011-07-14,25.7,85,135.0,3.0,,23.7,2011-07-14 00:00:00,,,,,29.3,2011-07-14 00:00:00,1.7,0.2,62.0
2011-07-15,26.0,81,135.0,1.8,,23.4,2011-07-15 00:00:00,,,,,31.0,2011-07-15 00:00:00,1.4,0.0,18.0
2011-07-16,25.8,83,247.5,0.8,,24.0,2011-07-16 00:00:00,,,,,31.7,2011-07-16 00:00:00,3.2,1.2,34.0
2011-07-17,25.7,85,360.0,0.8,,24.1,2011-07-17 00:00:00,,,,,30.7,2011-07-17 00:00:00,1.5,1.8,29.0
2011-07-18,26.8,83,202.5,1.1,,24.6,2011-07-18 00:00:00,,,,,30.8,2011-07-18 00:00:00,1.5,0.6,80.5
2011-07-19,28.7,80,292.5,1.6,,25.5,2011-07-19 00:00:00,,,,,32.1,2011-07-19 00:00:00,2.4,1.7,3.0
2011-07-20,26.3,86,247.5,0.8,,24.8,2011-07-20 00:00:00,,,,,28.6,2011-07-20 00:00:00,0.0,0.4,81.0
2011-07-21,29.0,76,292.5,0.9,,24.8,2011-07-21 00:00:00,,,,,33.7,2011-07-21 00:00:00,7.7,4.3,1.5
2011-07-22,30.1,73,360.0,1.1,,25.5,2011-07-22 00:00:00,,,,,33.8,2011-07-22 00:00:00,11.4,6.9,0.5
2011-07-23,30.0,72,337.5,1.1,,26.1,2011-07-23 00:00:00,,,,,33.7,2011-07-23 00:00:00,10.8,4.9,0.0
2011-07-24,29.9,74,315.0,0.9,,26.9,2011-07-24 00:00:00,,,,,33.8,2011-07-24 00:00:00,8.5,4.4,0.0
2011-07-25,29.2,76,315.0,0.7,,26.3,2011-07-25 00:00:00,,,,,34.6,2011-07-25 00:00:00,4.5,3.1,9.5
2011-07-26,29.0,78,360.0,1.0,,25.1,2011-07-26 00:00:00,,,,,35.1,2011-07-26 00:00:00,7.3,3.7,11.5
2011-07-27,30.7,68,45.0,0.9,,25.3,2011-07-27 00:00:00,,,,,35.5,2011-07-27 00:00:00,8.7,6.1,0.0
2011-07-28,29.4,76,315.0,0.7,,25.2,2011-07-28 00:00:00,,,,,33.4,2011-07-28 00:00:00,4.6,2.5,4.5
2011-07-29,30.1,76,45.0,0.8,,25.8,2011-07-29 00:00:00,,,,,34.5,2011-07-29 00:00:00,6.8,3.8,17.0
2011-07-30,29.0,77,337.5,0.8,,23.8,2011-07-30 00:00:00,,,,,34.0,2011-07-30 00:00:00,8.3,3.6,0.5
2011-07-31,31.1,78,22.5,0.8,,24.5,2011-07-31 00:00:00,,,,,34.0,2011-07-31 00:00:00,7.9,0.0,15.0
2011-08-01,27.7,67,135.0,0.9,,23.6,2011-08-01 00:00:00,,,,,34.1,2011-08-01 00:00:00,8.0,4.7,4.0
2011-08-02,27.6,70,315.0,0.9,,23.5,2011-08-02 00:00:00,,,,,33.9,2011-08-02 00:00:00,7.0,3.7,0.0
2011-08-03,27.9,73,292.5,0.9,,23.9,2011-08-03 00:00:00,,,,,34.2,2011-08-03 00:00:00,8.5,4.4,0.0
2011-08-04,29.2,65,135.0,0.8,,23.9,2011-08-04 00:00:00,,,,,33.9,2011-08-04 00:00:00,10.4,4.7,0.0
2011-08-05,28.0,76,135.0,0.7,,24.1,2011-08-05 00:00:00,,,,,35.2,2011-08-05 00:00:00,6.5,1.9,9.0
2011-08-06,28.4,77,225.0,0.6,,23.9,2011-08-06 00:00:00,,,,,35.3,2011-08-06 00:00:00,6.5,3.5,17.5
2011-08-07,30.7,77,225.0,0.7,,26.0,2011-08-07 00:00:00,,,,,35.3,2011-08-07 00:00:00,6.8,3.4,0.0
2011-08-08,29.7,75,135.0,0.8,,25.9,2011-08-08 00:00:00,,,,,33.2,2011-08-08 00:00:00,4.9,3.1,4.5
2011-08-09,28.7,72,360.0,1.0,,25.3,2011-08-09 00:00:00,,,,,33.5,2011-08-09 00:00:00,5.2,1.7,0.0
2011-08-10,27.5,77,157.5,0.9,,24.8,2011-08-10 00:00:00,,,,,31.4,2011-08-10 00:00:00,7.8,1.9,17.0
2011-08-11,29.8,78,247.5,1.0,,25.5,2011-08-11 00:00:00,,,,,34.6,2011-08-11 00:00:00,8.4,4.5,19.5
2011-08-12,29.9,80,157.5,1.0,,25.7,2011-08-12 00:00:00,,,,,33.9,2011-08-12 00:00:00,7.4,3.8,0.0
2011-08-13,30.0,73,157.5,1.5,,25.6,2011-08-13 00:00:00,,,,,34.1,2011-08-13 00:00:00,9.1,4.4,0.0
2011-08-14,30.6,71,157.5,1.8,,27.2,2011-08-14 00:00:00,,,,,34.8,2011-08-14 00:00:00,11.3,6.0,0.0
2011-08-15,30.8,71,112.5,1.6,,25.8,2011-08-15 00:00:00,,,,,35.0,2011-08-15 00:00:00,11.2,5.9,0.0
2011-08-16,30.9,73,157.5,1.5,,26.2,2011-08-16 00:00:00,,,,,34.6,2011-08-16 00:00:00,11.1,5.9,0.0
2011-08-17,30.7,73,247.5,1.2,,25.7,2011-08-17 00:00:00,,,,,35.0,2011-08-17 00:00:00,10.5,5.8,0.0
2011-08-18,29.7,71,360.0,1.1,,25.4,2011-08-18 00:00:00,,,,,34.5,2011-08-18 00:00:00,8.8,4.5,0.0
2011-08-19,29.4,75,360.0,0.8,,25.2,2011-08-19 00:00:00,,,,,33.2,2011-08-19 00:00:00,3.1,2.2,0.0
2011-08-20,29.5,75,270.0,0.8,,25.6,2011-08-20 00:00:00,,,,,34.4,2011-08-20 00:00:00,6.3,3.3,0.0
2011-08-21,29.8,74,315.0,1.0,,26.1,2011-08-21 00:00:00,,,,,34.5,2011-08-21 00:00:00,9.6,6.1,0.0
2011-08-22,29.5,75,315.0,0.8,,25.3,2011-08-22 00:00:00,,,,,33.9,2011-08-22 00:00:00,8.4,4.1,0.0
2011-08-23,28.9,79,225.0,0.8,,26.0,2011-08-23 00:00:00,,,,,34.4,2011-08-23 00:00:00,6.3,3.4,0.0
2011-08-24,28.0,81,112.5,0.7,,24.7,2011-08-24 00:00:00,,,,,34.2,2011-08-24 00:00:00,5.8,2.4,5.0
2011-08-25,28.5,78,337.5,0.9,,24.1,2011-08-25 00:00:00,,,,,33.4,2011-08-25 00:00:00,9.1,3.1,0.0
2011-08-26,29.7,76,225.0,0.8,,25.5,2011-08-26 00:00:00,,,,,35.2,2011-08-26 00:00:00,8.2,4.1,0.0
2011-08-27,28.6,83,22.5,0.8,,25.0,2011-08-27 00:00:00,,,,,34.8,2011-08-27 00:00:00,5.8,1.9,23.0
2011-08-28,27.2,87,337.5,1.2,,24.5,2011-08-28 00:00:00,,,,,30.3,2011-08-28 00:00:00,1.5,0.0,10.0
2011-08-29,26.6,94,247.5,2.3,,25.0,2011-08-29 00:00:00,,,,,28.2,2011-08-29 00:00:00,0.0,0.0,153.0
2011-08-30,25.9,93,225.0,1.3,,25.0,2011-08-30 00:00:00,,,,,27.0,2011-08-30 00:00:00,0.0,0.0,111.5
2011-08-31,26.5,89,157.5,1.8,,24.4,2011-08-31 00:00:00,,,,,29.2,2011-08-31 00:00:00,0.0,0.4,15.0
2011-09-01,28.0,80,135.0,1.1,,24.8,2011-09-01 00:00:00,,,,,33.8,2011-09-01 00:00:00,4.9,3.0,0.0
2011-09-02,28.0,83,135.0,0.6,,24.5,2011-09-02 00:00:00,,,,,33.0,2011-09-02 00:00:00,4.2,1.7,9.0
2011-09-03,28.2,75,337.5,0.9,,24.2,2011-09-03 00:00:00,,,,,33.7,2011-09-03 00:00:00,9.8,4.9,0.0
2011-09-04,29.0,72,315.0,0.8,,25.5,2011-09-04 00:00:00,,,,,33.3,2011-09-04 00:00:00,6.3,3.3,0.0
2011-09-05,29.2,74,225.0,1.0,,26.1,2011-09-05 00:00:00,,,,,32.6,2011-09-05 00:00:00,4.7,2.5,0.0
2011-09-06,28.6,78,225.0,0.9,,25.5,2011-09-06 00:00:00,,,,,32.5,2011-09-06 00:00:00,7.0,2.5,0.0
2011-09-07,27.8,69,360.0,0.7,,24.6,2011-09-07 00:00:00,,,,,33.5,2011-09-07 00:00:00,8.3,3.6,0.0
2011-09-08,28.1,72,360.0,0.9,,24.2,2011-09-08 00:00:00,,,,,32.8,2011-09-08 00:00:00,7.3,2.8,0.0
2011-09-09,28.0,78,315.0,0.7,,25.8,2011-09-09 00:00:00,,,,,33.3,2011-09-09 00:00:00,6.3,1.6,0.0
2011-09-10,30.2,77,247.5,0.7,,25.3,2011-09-10 00:00:00,,,,,34.0,2011-09-10 00:00:00,8.5,2.2,0.0
2011-09-11,28.3,78,225.0,0.8,,24.0,2011-09-11 00:00:00,,,,,34.1,2011-09-11 00:00:00,8.9,3.7,0.0
2011-09-12,27.3,81,135.0,0.7,,24.0,2011-09-12 00:00:00,,,,,34.0,2011-09-12 00:00:00,6.6,2.9,3.5
2011-09-13,28.0,79,360.0,0.7,,23.1,2011-09-13 00:00:00,,,,,33.6,2011-09-13 00:00:00,9.9,3.6,0.5
2011-09-14,28.3,82,315.0,0.8,,25.3,2011-09-14 00:00:00,,,,,32.5,2011-09-14 00:00:00,5.4,2.1,0.0
2011-09-15,28.7,80,225.0,0.8,,25.0,2011-09-15 00:00:00,,,,,34.2,2011-09-15 00:00:00,7.9,3.1,1.0
2011-09-16,29.0,76,292.5,0.9,,24.4,2011-09-16 00:00:00,,,,,34.2,2011-09-16 00:00:00,10.8,4.4,0.0
2011-09-17,29.0,75,315.0,0.8,,24.4,2011-09-17 00:00:00,,,,,34.5,2011-09-17 00:00:00,10.3,4.3,0.0
2011-09-18,28.8,74,247.5,1.0,,24.6,2011-09-18 00:00:00,,,,,33.5,2011-09-18 00:00:00,10.2,3.7,0.0
2011-09-19,28.0,79,247.5,0.8,,24.9,2011-09-19 00:00:00,,,,,33.1,2011-09-19 00:00:00,7.6,2.4,38.0
2011-09-20,27.6,83,360.0,1.0,,24.9,2011-09-20 00:00:00,,,,,31.2,2011-09-20 00:00:00,5.4,2.6,1.5
2011-09-21,26.7,74,202.5,5.4,,24.6,2011-09-21 00:00:00,,,,,32.7,2011-09-21 00:00:00,7.1,3.0,0.0
2011-09-22,28.5,72,337.5,4.8,,23.1,2011-09-22 00:00:00,,,,,33.1,2011-09-22 00:00:00,8.3,3.6,0.0
2011-09-23,27.3,75,270.0,4.8,,24.0,2011-09-23 00:00:00,,,,,32.0,2011-09-23 00:00:00,2.4,1.7,0.0
2011-09-24,27.8,76,337.5,4.4,,24.8,2011-09-24 00:00:00,,,,,32.4,2011-09-24 00:00:00,4.1,2.2,0.0
2011-09-25,28.1,78,360.0,4.8,,24.4,2011-09-25 00:00:00,,,,,32.6,2011-09-25 00:00:00,6.8,2.7,0.0
2011-09-26,28.4,76,360.0,3.9,,24.4,2011-09-26 00:00:00,,,,,34.4,2011-09-26 00:00:00,9.6,2.7,0.0
2011-09-27,29.3,77,360.0,4.4,,25.2,2011-09-27 00:00:00,,,,,33.7,2011-09-27 00:00:00,10.5,3.7,0.0
2011-09-28,28.2,84,360.0,3.6,,26.3,2011-09-28 00:00:00,,,,,32.2,2011-09-28 00:00:00,2.2,2.5,3.0
2011-09-29,28.3,80,360.0,4.7,,24.8,2011-09-29 00:00:00,,,,,33.4,2011-09-29 00:00:00,5.1,1.9,0.5
2011-09-30,28.2,79,180.0,5.8,,25.1,2011-09-30 00:00:00,,,,,34.2,2011-09-30 00:00:00,6.3,3.2,0.5
2011-10-01,27.9,85,247.5,0.7,,25.9,2011-10-01 00:00:00,,,,,33.1,2011-10-01 00:00:00,4.1,1.7,1.5
2011-10-02,25.7,89,45.0,0.6,,24.0,2011-10-02 00:00:00,,,,,28.8,2011-10-02 00:00:00,0.2,0.0,7.5
2011-10-03,26.9,78,337.5,1.0,,23.2,2011-10-03 00:00:00,,,,,31.6,2011-10-03 00:00:00,7.9,3.0,0.5
2011-10-04,27.1,78,315.0,1.2,,22.6,2011-10-04 00:00:00,,,,,32.6,2011-10-04 00:00:00,8.2,3.4,0.0
2011-10-05,30.0,75,315.0,1.0,,24.8,2011-10-05 00:00:00,,,,,32.1,2011-10-05 00:00:00,9.2,3.3,0.0
2011-10-06,28.7,75,337.5,0.9,,24.2,2011-10-06 00:00:00,,,,,33.2,2011-10-06 00:00:00,9.5,2.8,0.0
2011-10-07,27.4,75,270.0,0.7,,23.9,2011-10-07 00:00:00,,,,,30.8,2011-10-07 00:00:00,3.1,1.7,0.0
2011-10-08,28.0,75,270.0,0.6,,23.9,2011-10-08 00:00:00,,,,,32.1,2011-10-08 00:00:00,7.0,3.5,0.0
2011-10-09,27.3,75,22.5,0.5,,24.5,2011-10-09 00:00:00,,,,,30.0,2011-10-09 00:00:00,0.1,1.0,5.0
2011-10-10,29.2,75,225.0,0.9,,24.6,2011-10-10 00:00:00,,,,,33.8,2011-10-10 00:00:00,3.4,1.5,3.5
2011-10-11,27.4,90,225.0,0.9,,25.1,2011-10-11 00:00:00,,,,,29.6,2011-10-11 00:00:00,3.4,0.7,0.7
2011-10-12,28.6,77,225.0,0.9,,25.2,2011-10-12 00:00:00,,,,,32.0,2011-10-12 00:00:00,3.4,2.4,0.0
2011-10-13,28.2,74,225.0,0.9,,23.8,2011-10-13 00:00:00,,,,,32.6,2011-10-13 00:00:00,3.4,2.8,0.0
2011-10-14,28.0,70,225.0,0.9,,24.9,2011-10-14 00:00:00,,,,,31.0,2011-10-14 00:00:00,3.4,1.1,17.8
2011-10-15,26.6,81,225.0,0.9,,24.0,2011-10-15 00:00:00,,,,,29.2,2011-10-15 00:00:00,3.4,1.8,0.2
2011-10-16,27.6,77,225.0,0.9,,23.2,2011-10-16 00:00:00,,,,,32.0,2011-10-16 00:00:00,3.4,2.4,0.0
2011-10-17,27.9,83,225.0,0.9,,23.6,2011-10-17 00:00:00,,,,,32.2,2011-10-17 00:00:00,3.4,3.8,0.0
2011-10-18,26.0,73,225.0,0.9,,21.8,2011-10-18 00:00:00,,,,,30.2,2011-10-18 00:00:00,3.4,3.2,0.0
2011-10-19,26.4,79,225.0,0.9,,22.0,2011-10-19 00:00:00,,,,,30.8,2011-10-19 00:00:00,3.4,3.6,0.0
2011-10-20,26.7,70,225.0,0.9,,21.9,2011-10-20 00:00:00,,,,,31.5,2011-10-20 00:00:00,3.4,3.7,0.0
2011-10-21,27.3,76,225.0,0.9,,22.7,2011-10-21 00:00:00,,,,,31.8,2011-10-21 00:00:00,3.4,2.6,0.0
2011-10-22,26.6,71,225.0,0.9,,23.1,2011-10-22 00:00:00,,,,,30.0,2011-10-22 00:00:00,3.4,1.8,0.0
2011-10-23,27.3,77,225.0,0.9,,22.8,2011-10-23 00:00:00,,,,,31.8,2011-10-23 00:00:00,3.4,2.5,0.0
2011-10-24,27.3,67,225.0,0.9,,23.4,2011-10-24 00:00:00,,,,,31.2,2011-10-24 00:00:00,3.4,3.6,0.0
2011-10-25,27.8,79,225.0,0.9,,23.6,2011-10-25 00:00:00,,,,,32.0,2011-10-25 00:00:00,3.4,3.6,0.0
2011-10-26,26.1,72,225.0,0.9,,21.7,2011-10-26 00:00:00,,,,,30.5,2011-10-26 00:00:00,3.4,3.2,0.0
2011-10-27,25.4,66,225.0,0.9,,20.8,2011-10-27 00:00:00,,,,,30.0,2011-10-27 00:00:00,3.4,2.9,0.0
2011-10-28,25.7,70,225.0,0.9,,20.8,2011-10-28 00:00:00,,,,,30.6,2011-10-28 00:00:00,3.4,3.2,0.0
2011-10-29,26.2,67,225.0,0.9,,21.6,2011-10-29 00:00:00,,,,,30.8,2011-10-29 00:00:00,3.4,3.1,0.0
2011-10-30,26.3,65,225.0,0.9,,22.6,2011-10-30 00:00:00,,,,,29.9,2011-10-30 00:00:00,3.4,2.0,0.0
2011-10-31,26.2,65,225.0,0.9,,21.2,2011-10-31 00:00:00,,,,,31.2,2011-10-31 00:00:00,3.4,3.1,0.0
2011-11-01,26.2,62,225.0,0.9,,21.3,2011-11-01 00:00:00,,,,,31.0,2011-11-01 00:00:00,3.4,3.1,0.0
2011-11-02,27.1,63,225.0,0.9,,22.4,2011-11-02 00:00:00,,,,,31.8,2011-11-02 00:00:00,3.4,2.9,0.0
2011-11-03,27.6,73,225.0,0.9,,23.6,2011-11-03 00:00:00,,,,,31.6,2011-11-03 00:00:00,3.4,3.3,0.0
2011-11-04,27.2,71,225.0,0.9,,22.8,2011-11-04 00:00:00,,,,,31.5,2011-11-04 00:00:00,3.4,3.0,0.0
2011-11-05,27.5,82,225.0,0.9,,23.4,2011-11-05 00:00:00,,,,,31.5,2011-11-05 00:00:00,3.4,2.5,0.0
2011-11-06,27.5,83,225.0,0.9,,23.7,2011-11-06 00:00:00,,,,,31.3,2011-11-06 00:00:00,3.4,2.5,0.5
2011-11-07,26.2,86,225.0,0.9,,24.6,2011-11-07 00:00:00,,,,,27.8,2011-11-07 00:00:00,3.4,0.0,24.5
2011-11-08,24.4,95,225.0,0.9,,22.2,2011-11-08 00:00:00,,,,,26.5,2011-11-08 00:00:00,3.4,0.0,8.1
2011-11-09,26.5,96,225.0,0.9,,22.9,2011-11-09 00:00:00,,,,,30.0,2011-11-09 00:00:00,3.4,0.0,25.0
2011-11-10,24.0,97,225.0,0.9,,23.2,2011-11-10 00:00:00,,,,,24.7,2011-11-10 00:00:00,3.4,0.0,80.0
2011-11-11,24.8,90,225.0,0.9,,20.6,2011-11-11 00:00:00,,,,,29.0,2011-11-11 00:00:00,3.4,1.7,0.2
2011-11-12,26.2,79,225.0,0.9,,21.9,2011-11-12 00:00:00,,,,,30.5,2011-11-12 00:00:00,3.4,1.7,0.0
2011-11-13,25.9,79,225.0,0.9,,21.8,2011-11-13 00:00:00,,,,,30.0,2011-11-13 00:00:00,3.4,2.4,0.0
2011-11-14,26.1,83,225.0,0.9,,21.5,2011-11-14 00:00:00,,,,,30.6,2011-11-14 00:00:00,3.4,2.7,0.0
2011-11-15,25.8,81,225.0,0.9,,21.8,2011-11-15 00:00:00,,,,,29.7,2011-11-15 00:00:00,3.4,2.3,0.3
2011-11-16,23.7,90,225.0,0.9,,21.6,2011-11-16 00:00:00,,,,,25.7,2011-11-16 00:00:00,3.4,0.0,4.8
2011-11-17,26.2,92,225.0,0.9,,22.8,2011-11-17 00:00:00,,,,,29.6,2011-11-17 00:00:00,3.4,0.0,2.2
2011-11-18,26.6,69,225.0,0.9,,22.2,2011-11-18 00:00:00,,,,,31.0,2011-11-18 00:00:00,3.4,3.3,0.0
2011-11-19,28.7,72,225.0,0.9,,24.4,2011-11-19 00:00:00,,,,,33.1,2011-11-19 00:00:00,3.4,3.4,3.8
2011-11-20,24.5,93,225.0,0.9,,21.5,2011-11-20 00:00:00,,,,,27.5,2011-11-20 00:00:00,3.4,1.6,0.0
2011-11-21,24.2,82,225.0,0.9,,20.5,2011-11-21 00:00:00,,,,,27.9,2011-11-21 00:00:00,3.4,2.1,0.0
2011-11-22,24.1,74,225.0,0.9,,20.2,2011-11-22 00:00:00,,,,,27.9,2011-11-22 00:00:00,3.4,2.9,0.0
2011-11-23,24.8,78,225.0,0.9,,20.5,2011-11-23 00:00:00,,,,,29.0,2011-11-23 00:00:00,3.4,2.7,0.0
2011-11-24,23.9,76,225.0,0.9,,19.3,2011-11-24 00:00:00,,,,,28.4,2011-11-24 00:00:00,3.4,2.3,0.0
2011-11-25,23.1,72,225.0,0.9,,18.0,2011-11-25 00:00:00,,,,,28.2,2011-11-25 00:00:00,3.4,2.0,0.0
2011-11-26,22.5,83,225.0,0.9,,20.2,2011-11-26 00:00:00,,,,,24.8,2011-11-26 00:00:00,3.4,0.6,0.7
2011-11-27,21.8,83,225.0,0.9,,19.4,2011-11-27 00:00:00,,,,,24.2,2011-11-27 00:00:00,3.4,0.5,0.0
2011-11-28,23.8,75,225.0,0.9,,18.5,2011-11-28 00:00:00,,,,,29.1,2011-11-28 00:00:00,3.4,2.2,0.0
2011-11-29,24.4,71,225.0,0.9,,18.7,2011-11-29 00:00:00,,,,,30.0,2011-11-29 00:00:00,3.4,2.2,0.0
2011-11-30,25.6,89,225.0,0.9,,21.2,2011-11-30 00:00:00,,,,,30.0,2011-11-30 00:00:00,3.4,2.7,2.1
2011-12-01,23.2,85,225.0,0.9,,21.2,2011-12-01 00:00:00,,,,,24.8,2011-12-01 00:00:00,3.4,2.2,0.0
2011-12-02,18.8,75,225.0,0.9,,17.2,2011-12-02 00:00:00,,,,,20.3,2011-12-02 00:00:00,3.4,1.9,0.0
2011-12-03,20.0,76,225.0,0.9,,14.8,2011-12-03 00:00:00,,,,,25.1,2011-12-03 00:00:00,3.4,2.3,0.0
2011-12-04,20.0,75,225.0,0.9,,14.3,2011-12-04 00:00:00,,,,,25.6,2011-12-04 00:00:00,3.4,1.4,0.7
2011-12-05,20.6,81,225.0,0.9,,18.8,2011-12-05 00:00:00,,,,,22.4,2011-12-05 00:00:00,3.4,2.5,0.0
2011-12-06,24.4,80,225.0,0.9,,18.8,2011-12-06 00:00:00,,,,,30.0,2011-12-06 00:00:00,3.4,2.0,0.0
2011-12-07,25.2,85,225.0,0.9,,20.3,2011-12-07 00:00:00,,,,,30.0,2011-12-07 00:00:00,3.4,2.5,0.0
2011-12-08,23.8,89,225.0,0.9,,21.0,2011-12-08 00:00:00,,,,,26.6,2011-12-08 00:00:00,3.4,3.3,0.0
2011-12-09,18.6,80,225.0,0.9,,16.6,2011-12-09 00:00:00,,,,,20.6,2011-12-09 00:00:00,3.4,1.7,0.0
2011-12-10,17.5,96,225.0,0.9,,14.5,2011-12-10 00:00:00,,,,,20.4,2011-12-10 00:00:00,3.4,1.2,0.3
2011-12-11,18.7,77,225.0,0.9,,14.4,2011-12-11 00:00:00,,,,,22.9,2011-12-11 00:00:00,3.4,0.7,2.1
2011-12-12,18.8,89,225.0,0.9,,15.9,2011-12-12 00:00:00,,,,,21.7,2011-12-12 00:00:00,3.4,0.3,16.3
2011-12-13,19.6,93,225.0,0.9,,17.7,2011-12-13 00:00:00,,,,,21.4,2011-12-13 00:00:00,3.4,0.0,9.1
2011-12-14,23.2,85,225.0,0.9,,18.8,2011-12-14 00:00:00,,,,,27.5,2011-12-14 00:00:00,3.4,1.2,0.0
2011-12-15,23.1,86,225.0,0.9,,19.8,2011-12-15 00:00:00,,,,,26.4,2011-12-15 00:00:00,3.4,3.2,0.0
2011-12-16,19.4,78,225.0,0.9,,16.8,2011-12-16 00:00:00,,,,,22.0,2011-12-16 00:00:00,3.4,2.9,0.0
2011-12-17,18.6,75,225.0,0.9,,13.4,2011-12-17 00:00:00,,,,,23.8,2011-12-17 00:00:00,3.4,2.8,0.0
2011-12-18,19.9,69,225.0,0.9,,14.8,2011-12-18 00:00:00,,,,,25.0,2011-12-18 00:00:00,3.4,2.7,0.0
2011-12-19,19.4,78,225.0,0.9,,14.3,2011-12-19 00:00:00,,,,,24.4,2011-12-19 00:00:00,3.4,1.8,1.8
2011-12-20,20.1,89,225.0,0.9,,17.3,2011-12-20 00:00:00,,,,,22.8,2011-12-20 00:00:00,3.4,1.0,0.0
2011-12-21,20.9,81,225.0,0.9,,17.6,2011-12-21 00:00:00,,,,,25.9,2011-12-21 00:00:00,3.4,2.3,0.0
2011-12-22,19.3,79,225.0,0.9,,18.1,2011-12-22 00:00:00,,,,,22.8,2011-12-22 00:00:00,3.4,2.5,0.0
2011-12-23,17.1,72,225.0,0.9,,15.0,2011-12-23 00:00:00,,,,,21.0,2011-12-23 00:00:00,3.4,2.4,0.0
2011-12-24,15.4,70,225.0,0.9,,12.6,2011-12-24 00:00:00,,,,,20.5,2011-12-24 00:00:00,3.4,3.1,0.0
2011-12-25,16.6,65,225.0,0.9,,12.0,2011-12-25 00:00:00,,,,,22.4,2011-12-25 00:00:00,3.4,2.4,0.0
2011-12-26,17.8,74,225.0,0.9,,11.8,2011-12-26 00:00:00,,,,,23.7,2011-12-26 00:00:00,3.4,1.9,0.0
2011-12-27,18.6,70,225.0,0.9,,12.6,2011-12-27 00:00:00,,,,,24.8,2011-12-27 00:00:00,3.4,1.9,0.0
2011-12-28,19.4,75,225.0,0.9,,15.6,2011-12-28 00:00:00,,,,,24.7,2011-12-28 00:00:00,3.4,1.6,0.0
2011-12-29,20.1,82,225.0,0.9,,15.2,2011-12-29 00:00:00,,,,,26.3,2011-12-29 00:00:00,3.4,1.8,0.5
2011-12-30,19.3,83,225.0,0.9,,16.8,2011-12-30 00:00:00,,,,,23.2,2011-12-30 00:00:00,3.4,1.4,0.0
2011-12-31,18.1,82,225.0,0.9,,16.2,2011-12-31 00:00:00,,,,,22.2,2011-12-31 00:00:00,3.4,1.4,0.0
