日期,平均氣溫(℃),平均相對溼度( %),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度時間,最大六十分鐘降水量起始時間,最大十分鐘降水量起始時間,最高氣壓時間,最高氣溫(℃),最高氣溫時間,累積日照時數(hr),累計雨量(mm)
2011-08-17,27.7,70,,23.3,2011-08-17 00:00:00,,,,,32.9,2011-08-17 00:00:00,9.8,0.0
2011-08-18,27.7,74,,23.7,2011-08-18 00:00:00,,,,,32.1,2011-08-18 00:00:00,8.4,0.0
2011-08-19,26.5,77,,22.0,2011-08-19 00:00:00,,,,,29.7,2011-08-19 00:00:00,5.2,0.0
2011-08-20,27.0,77,,24.3,2011-08-20 00:00:00,,,,,31.1,2011-08-20 00:00:00,7.4,0.0
2011-08-21,27.0,79,,24.4,2011-08-21 00:00:00,,,,,31.7,2011-08-21 00:00:00,8.5,0.0
2011-08-22,26.6,78,,23.0,2011-08-22 00:00:00,,,,,30.9,2011-08-22 00:00:00,7.6,0.0
2011-08-23,27.3,75,,23.8,2011-08-23 00:00:00,,,,,31.1,2011-08-23 00:00:00,8.4,0.0
2011-08-24,26.9,81,,24.7,2011-08-24 00:00:00,,,,,30.3,2011-08-24 00:00:00,4.6,24.8
2011-08-25,27.1,82,,23.6,2011-08-25 00:00:00,,,,,31.0,2011-08-25 00:00:00,9.7,0.0
2011-08-26,27.5,76,,22.8,2011-08-26 00:00:00,,,,,33.1,2011-08-26 00:00:00,7.7,0.0
2011-08-27,27.4,82,,24.4,2011-08-27 00:00:00,,,,,32.9,2011-08-27 00:00:00,4.8,7.0
2011-08-28,25.6,89,,24.4,2011-08-28 00:00:00,,,,,27.1,2011-08-28 00:00:00,0.1,2.5
2011-08-29,27.7,74,,24.0,2011-08-29 00:00:00,,,,,32.2,2011-08-29 00:00:00,0.1,4.2
2011-08-30,25.6,87,,24.3,2011-08-30 00:00:00,,,,,28.5,2011-08-30 00:00:00,1.1,12.5
2011-08-31,24.9,81,,23.2,2011-08-31 00:00:00,,,,,28.0,2011-08-31 00:00:00,0.0,8.0
2011-09-01,25.7,81,,23.1,2011-09-01 00:00:00,,,,,31.0,2011-09-01 00:00:00,3.6,15.4
2011-09-02,25.2,84,,23.7,2011-09-02 00:00:00,,,,,28.4,2011-09-02 00:00:00,4.1,0.0
2011-09-03,26.0,80,,22.3,2011-09-03 00:00:00,,,,,29.4,2011-09-03 00:00:00,3.5,0.0
2011-09-04,26.6,75,,22.7,2011-09-04 00:00:00,,,,,31.2,2011-09-04 00:00:00,10.5,0.0
2011-09-05,26.5,70,,22.3,2011-09-05 00:00:00,,,,,31.1,2011-09-05 00:00:00,9.2,0.0
2011-09-06,26.3,75,,22.5,2011-09-06 00:00:00,,,,,31.1,2011-09-06 00:00:00,7.6,0.0
2011-09-07,26.3,80,,23.4,2011-09-07 00:00:00,,,,,30.3,2011-09-07 00:00:00,3.6,0.0
2011-09-08,26.3,81,,23.9,2011-09-08 00:00:00,,,,,30.0,2011-09-08 00:00:00,5.6,0.0
2011-09-09,26.6,83,,24.5,2011-09-09 00:00:00,,,,,29.2,2011-09-09 00:00:00,1.5,0.0
2011-09-10,27.2,83,,24.6,2011-09-10 00:00:00,,,,,30.3,2011-09-10 00:00:00,4.4,0.0
2011-09-11,25.2,86,,21.7,2011-09-11 00:00:00,,,,,29.7,2011-09-11 00:00:00,5.3,6.3
2011-09-12,26.1,78,,21.7,2011-09-12 00:00:00,,,,,31.7,2011-09-12 00:00:00,7.1,0.0
2011-09-13,25.6,80,,22.0,2011-09-13 00:00:00,,,,,28.9,2011-09-13 00:00:00,1.5,0.0
2011-09-14,25.7,84,,21.4,2011-09-14 00:00:00,,,,,30.7,2011-09-14 00:00:00,5.1,1.4
2011-09-15,25.7,83,,22.6,2011-09-15 00:00:00,,,,,29.8,2011-09-15 00:00:00,3.5,0.0
2011-09-16,25.9,79,,21.7,2011-09-16 00:00:00,,,,,30.5,2011-09-16 00:00:00,8.6,0.0
2011-09-17,25.9,72,,20.0,2011-09-17 00:00:00,,,,,31.5,2011-09-17 00:00:00,7.5,0.0
2011-09-18,25.6,68,,20.6,2011-09-18 00:00:00,,,,,31.2,2011-09-18 00:00:00,9.4,0.0
2011-09-19,25.1,77,,21.8,2011-09-19 00:00:00,,,,,30.0,2011-09-19 00:00:00,9.8,0.0
2011-09-20,24.4,77,,20.8,2011-09-20 00:00:00,,,,,27.5,2011-09-20 00:00:00,5.2,0.0
2011-09-21,23.5,75,,20.6,2011-09-21 00:00:00,,,,,28.2,2011-09-21 00:00:00,9.3,0.0
2011-09-22,24.0,76,,20.0,2011-09-22 00:00:00,,,,,29.4,2011-09-22 00:00:00,8.3,0.0
2011-09-23,24.6,76,,20.7,2011-09-23 00:00:00,,,,,29.6,2011-09-23 00:00:00,7.7,0.0
2011-09-24,24.9,80,,21.4,2011-09-24 00:00:00,,,,,30.1,2011-09-24 00:00:00,3.4,0.0
2011-09-25,26.8,78,,23.4,2011-09-25 00:00:00,,,,,31.3,2011-09-25 00:00:00,4.2,0.0
2011-09-26,27.3,78,,23.1,2011-09-26 00:00:00,,,,,32.0,2011-09-26 00:00:00,8.5,0.0
2011-09-27,27.8,79,,23.1,2011-09-27 00:00:00,,,,,32.7,2011-09-27 00:00:00,7.5,0.0
2011-09-28,26.1,82,,24.0,2011-09-28 00:00:00,,,,,28.9,2011-09-28 00:00:00,1.9,0.5
2011-09-29,27.9,75,,23.7,2011-09-29 00:00:00,,,,,32.0,2011-09-29 00:00:00,6.3,0.0
2011-09-30,26.9,82,,24.9,2011-09-30 00:00:00,,,,,29.8,2011-09-30 00:00:00,4.6,2.8
2011-10-01,26.4,80,,23.5,2011-10-01 00:00:00,,,,,31.2,2011-10-01 00:00:00,5.3,0.0
2011-10-02,23.1,91,,21.3,2011-10-02 00:00:00,,,,,25.5,2011-10-02 00:00:00,0.0,6.5
2011-10-03,22.2,82,,20.0,2011-10-03 00:00:00,,,,,26.4,2011-10-03 00:00:00,4.4,0.0
2011-10-04,23.0,80,,18.9,2011-10-04 00:00:00,,,,,28.0,2011-10-04 00:00:00,4.3,0.0
2011-10-05,24.9,81,,21.5,2011-10-05 00:00:00,,,,,29.1,2011-10-05 00:00:00,9.2,0.0
2011-10-06,24.8,80,,21.3,2011-10-06 00:00:00,,,,,29.3,2011-10-06 00:00:00,8.7,0.0
2011-10-07,24.8,78,,20.5,2011-10-07 00:00:00,,,,,30.2,2011-10-07 00:00:00,5.6,0.0
2011-10-08,24.8,83,,21.9,2011-10-08 00:00:00,,,,,28.3,2011-10-08 00:00:00,1.0,0.0
2011-10-09,25.3,82,,23.1,2011-10-09 00:00:00,,,,,27.7,2011-10-09 00:00:00,0.0,0.3
2011-10-10,25.6,82,,22.6,2011-10-10 00:00:00,,,,,29.0,2011-10-10 00:00:00,0.0,0.7
2011-10-11,25.5,82,,23.0,2011-10-11 00:00:00,,,,,29.7,2011-10-11 00:00:00,1.1,0.0
2011-10-12,25.6,81,,23.5,2011-10-12 00:00:00,,,,,28.7,2011-10-12 00:00:00,0.3,0.3
2011-10-13,25.1,88,,22.8,2011-10-13 00:00:00,,,,,28.0,2011-10-13 00:00:00,1.4,0.2
2011-10-14,24.6,82,,22.0,2011-10-14 00:00:00,,,,,29.0,2011-10-14 00:00:00,2.5,5.6
2011-10-15,22.6,92,,21.1,2011-10-15 00:00:00,,,,,26.5,2011-10-15 00:00:00,2.1,0.0
2011-10-16,23.6,83,,20.5,2011-10-16 00:00:00,,,,,28.5,2011-10-16 00:00:00,2.9,0.0
2011-10-17,23.1,78,,19.0,2011-10-17 00:00:00,,,,,27.6,2011-10-17 00:00:00,8.8,0.0
2011-10-18,22.1,72,,18.6,2011-10-18 00:00:00,,,,,27.5,2011-10-18 00:00:00,7.5,0.0
2011-10-19,21.5,75,,17.8,2011-10-19 00:00:00,,,,,26.8,2011-10-19 00:00:00,9.1,0.0
2011-10-20,23.3,71,,17.5,2011-10-20 00:00:00,,,,,28.7,2011-10-20 00:00:00,8.5,0.0
2011-10-21,23.2,78,,18.4,2011-10-21 00:00:00,,,,,29.2,2011-10-21 00:00:00,8.3,0.0
2011-10-22,23.9,75,,20.0,2011-10-22 00:00:00,,,,,29.0,2011-10-22 00:00:00,9.1,0.0
2011-10-23,24.0,74,,18.5,2011-10-23 00:00:00,,,,,29.6,2011-10-23 00:00:00,10.0,0.0
2011-10-24,25.0,73,,19.5,2011-10-24 00:00:00,,,,,29.4,2011-10-24 00:00:00,9.1,0.0
2011-10-25,23.0,77,,18.1,2011-10-25 00:00:00,,,,,27.5,2011-10-25 00:00:00,9.4,0.0
2011-10-26,21.1,75,,17.5,2011-10-26 00:00:00,,,,,26.0,2011-10-26 00:00:00,9.5,0.0
2011-10-27,22.6,75,,18.9,2011-10-27 00:00:00,,,,,28.0,2011-10-27 00:00:00,8.0,0.0
2011-10-28,22.6,72,,17.0,2011-10-28 00:00:00,,,,,29.0,2011-10-28 00:00:00,9.6,0.0
2011-10-29,22.7,72,,17.7,2011-10-29 00:00:00,,,,,28.1,2011-10-29 00:00:00,9.5,0.0
2011-10-30,21.9,74,,17.3,2011-10-30 00:00:00,,,,,27.4,2011-10-30 00:00:00,9.5,0.0
2011-10-31,22.7,74,,18.1,2011-10-31 00:00:00,,,,,27.0,2011-10-31 00:00:00,8.6,0.0
2011-11-01,23.8,70,,17.8,2011-11-01 00:00:00,,,,,30.4,2011-11-01 00:00:00,9.5,0.0
2011-11-02,25.0,73,,19.8,2011-11-02 00:00:00,,,,,31.0,2011-11-02 00:00:00,8.6,0.0
2011-11-03,24.8,82,,21.0,2011-11-03 00:00:00,,,,,29.0,2011-11-03 00:00:00,5.6,0.0
2011-11-04,25.5,81,,22.8,2011-11-04 00:00:00,,,,,29.7,2011-11-04 00:00:00,5.5,1.2
2011-11-05,24.4,80,,21.8,2011-11-05 00:00:00,,,,,30.0,2011-11-05 00:00:00,8.7,0.0
2011-11-06,24.1,79,,18.9,2011-11-06 00:00:00,,,,,29.8,2011-11-06 00:00:00,6.9,0.3
2011-11-07,23.9,90,,21.9,2011-11-07 00:00:00,,,,,27.0,2011-11-07 00:00:00,0.0,7.5
2011-11-08,23.6,88,,21.0,2011-11-08 00:00:00,,,,,27.1,2011-11-08 00:00:00,0.4,19.5
2011-11-09,21.4,94,,18.4,2011-11-09 00:00:00,,,,,23.8,2011-11-09 00:00:00,0.0,80.0
2011-11-10,18.1,94,,17.8,2011-11-10 00:00:00,,,,,18.6,2011-11-10 00:00:00,0.0,39.5
2011-11-11,19.5,94,,17.8,2011-11-11 00:00:00,,,,,22.0,2011-11-11 00:00:00,0.0,3.8
2011-11-12,22.4,86,,19.8,2011-11-12 00:00:00,,,,,26.5,2011-11-12 00:00:00,4.4,0.0
2011-11-13,22.1,88,,20.0,2011-11-13 00:00:00,,,,,25.7,2011-11-13 00:00:00,5.4,0.0
2011-11-14,22.4,82,,19.0,2011-11-14 00:00:00,,,,,27.3,2011-11-14 00:00:00,9.0,0.0
2011-11-15,21.4,87,,18.2,2011-11-15 00:00:00,,,,,26.2,2011-11-15 00:00:00,6.8,0.0
2011-11-16,22.4,86,,19.5,2011-11-16 00:00:00,,,,,25.7,2011-11-16 00:00:00,0.7,1.0
2011-11-17,22.7,87,,21.0,2011-11-17 00:00:00,,,,,24.9,2011-11-17 00:00:00,0.1,0.5
2011-11-18,24.1,80,,20.5,2011-11-18 00:00:00,,,,,26.3,2011-11-18 00:00:00,0.0,0.0
2011-11-19,24.7,84,,20.1,2011-11-19 00:00:00,,,,,28.3,2011-11-19 00:00:00,1.9,23.5
2011-11-20,19.4,79,,17.3,2011-11-20 00:00:00,,,,,23.2,2011-11-20 00:00:00,9.1,0.0
2011-11-21,21.4,64,,17.3,2011-11-21 00:00:00,,,,,25.6,2011-11-21 00:00:00,6.1,0.0
2011-11-22,21.1,71,,18.0,2011-11-22 00:00:00,,,,,24.6,2011-11-22 00:00:00,3.6,0.0
2011-11-23,19.6,82,,16.6,2011-11-23 00:00:00,,,,,23.6,2011-11-23 00:00:00,5.6,0.0
2011-11-24,19.2,76,,14.9,2011-11-24 00:00:00,,,,,24.5,2011-11-24 00:00:00,8.3,0.0
2011-11-25,19.5,74,,14.4,2011-11-25 00:00:00,,,,,24.3,2011-11-25 00:00:00,2.7,0.0
2011-11-26,19.6,76,,17.0,2011-11-26 00:00:00,,,,,22.6,2011-11-26 00:00:00,0.0,0.0
2011-11-27,19.8,84,,17.9,2011-11-27 00:00:00,,,,,23.3,2011-11-27 00:00:00,1.5,0.0
2011-11-28,20.0,79,,15.4,2011-11-28 00:00:00,,,,,25.6,2011-11-28 00:00:00,8.7,0.0
2011-11-29,21.0,74,,15.0,2011-11-29 00:00:00,,,,,27.4,2011-11-29 00:00:00,9.1,0.0
2011-11-30,21.4,77,,16.9,2011-11-30 00:00:00,,,,,26.6,2011-11-30 00:00:00,7.9,0.0
2011-12-01,17.0,86,,13.9,2011-12-01 00:00:00,,,,,19.9,2011-12-01 00:00:00,2.6,0.3
2011-12-02,12.7,94,,11.4,2011-12-02 00:00:00,,,,,14.1,2011-12-02 00:00:00,0.0,0.9
2011-12-03,14.4,77,,10.6,2011-12-03 00:00:00,,,,,20.0,2011-12-03 00:00:00,9.2,0.0
2011-12-04,16.9,70,,9.1,2011-12-04 00:00:00,,,,,24.1,2011-12-04 00:00:00,8.0,0.5
2011-12-05,17.5,94,,16.5,2011-12-05 00:00:00,,,,,18.7,2011-12-05 00:00:00,0.8,35.5
2011-12-06,21.2,86,,17.3,2011-12-06 00:00:00,,,,,27.0,2011-12-06 00:00:00,5.5,0.0
2011-12-07,22.4,83,,19.0,2011-12-07 00:00:00,,,,,28.0,2011-12-07 00:00:00,5.9,0.0
2011-12-08,17.8,91,,13.9,2011-12-08 00:00:00,,,,,19.7,2011-12-08 00:00:00,2.4,2.0
2011-12-09,12.8,94,,12.0,2011-12-09 00:00:00,,,,,14.0,2011-12-09 00:00:00,0.0,2.3
2011-12-10,14.3,89,,12.6,2011-12-10 00:00:00,,,,,17.0,2011-12-10 00:00:00,1.0,2.5
2011-12-11,14.0,91,,11.5,2011-12-11 00:00:00,,,,,17.0,2011-12-11 00:00:00,0.0,0.2
2011-12-12,17.1,88,,14.4,2011-12-12 00:00:00,,,,,20.3,2011-12-12 00:00:00,0.2,0.4
2011-12-13,18.5,89,,16.0,2011-12-13 00:00:00,,,,,22.0,2011-12-13 00:00:00,0.0,1.5
2011-12-14,19.3,92,,17.5,2011-12-14 00:00:00,,,,,23.5,2011-12-14 00:00:00,0.6,0.5
2011-12-15,18.1,90,,15.5,2011-12-15 00:00:00,,,,,21.7,2011-12-15 00:00:00,1.3,0.0
2011-12-16,14.7,81,,11.9,2011-12-16 00:00:00,,,,,17.5,2011-12-16 00:00:00,8.4,0.0
2011-12-17,13.3,83,,10.5,2011-12-17 00:00:00,,,,,17.2,2011-12-17 00:00:00,8.8,0.0
2011-12-18,15.0,79,,10.0,2011-12-18 00:00:00,,,,,20.2,2011-12-18 00:00:00,8.8,0.0
2011-12-19,15.1,83,,9.7,2011-12-19 00:00:00,,,,,20.6,2011-12-19 00:00:00,7.7,0.0
2011-12-20,17.1,87,,15.0,2011-12-20 00:00:00,,,,,20.5,2011-12-20 00:00:00,0.8,0.0
2011-12-21,18.4,86,,16.8,2011-12-21 00:00:00,,,,,21.5,2011-12-21 00:00:00,3.5,0.0
2011-12-22,15.0,84,,12.4,2011-12-22 00:00:00,,,,,17.4,2011-12-22 00:00:00,0.3,0.0
2011-12-23,13.2,79,,11.5,2011-12-23 00:00:00,,,,,17.0,2011-12-23 00:00:00,6.6,0.0
2011-12-24,10.3,70,,7.0,2011-12-24 00:00:00,,,,,14.3,2011-12-24 00:00:00,8.1,0.0
2011-12-25,11.1,75,,5.3,2011-12-25 00:00:00,,,,,18.3,2011-12-25 00:00:00,6.8,0.0
2011-12-26,15.5,76,,8.6,2011-12-26 00:00:00,,,,,20.3,2011-12-26 00:00:00,8.7,0.0
2011-12-27,16.3,68,,9.0,2011-12-27 00:00:00,,,,,22.0,2011-12-27 00:00:00,9.0,0.0
2011-12-28,16.5,77,,11.0,2011-12-28 00:00:00,,,,,21.6,2011-12-28 00:00:00,8.0,0.0
2011-12-29,16.8,81,,12.7,2011-12-29 00:00:00,,,,,21.8,2011-12-29 00:00:00,5.5,0.0
2011-12-30,15.6,92,,14.2,2011-12-30 00:00:00,,,,,18.8,2011-12-30 00:00:00,3.8,1.8
2011-12-31,14.3,95,,13.2,2011-12-31 00:00:00,,,,,16.0,2011-12-31 00:00:00,0.0,0.0
