日期,平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量起始時間,最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,累積日射量(MJm2),累計雨量(mm)
2016-05-02,24.1,88,21.8,112.5,0.8,9999.0,1900-01-01 00:00:00,17.3,2016-05-02 01:00:00,64,2016-05-02 11:00:00,,,292.5,2.7,,30.5,2016-05-02 11:00:00,12.26,0.5
2016-05-03,24.6,87,22.1,315.0,0.9,9999.0,1900-01-01 00:00:00,18.5,2016-05-03 05:00:00,64,2016-05-03 10:00:00,,,315.0,3.3,,31.9,2016-05-03 10:00:00,12.40,0.0
2016-05-04,23.9,92,22.5,90.0,0.8,9999.0,1900-01-01 00:00:00,19.1,2016-05-04 22:00:00,76,2016-05-04 10:00:00,,,315.0,2.7,,30.8,2016-05-04 11:00:00,12.32,0.0
2016-05-05,25.3,86,22.5,90.0,0.9,9999.0,1900-01-01 00:00:00,16.7,2016-05-05 03:00:00,65,2016-05-05 12:00:00,,,315.0,2.9,,31.7,2016-05-05 12:00:00,15.11,0.0
2016-05-06,26.5,82,22.8,292.5,0.9,9999.0,1900-01-01 00:00:00,19.1,2016-05-06 02:00:00,60,2016-05-06 09:00:00,,,225.0,3.3,,35.4,2016-05-06 14:00:00,21.06,0.0
2016-05-07,26.5,83,23.0,180.0,0.8,9999.0,1900-01-01 00:00:00,20.2,2016-05-07 21:00:00,64,2016-05-07 09:00:00,,,292.5,3.7,,33.7,2016-05-07 12:00:00,19.51,0.0
2016-05-08,25.5,88,23.2,180.0,0.8,9999.0,1900-01-01 00:00:00,17.8,2016-05-08 05:00:00,65,2016-05-08 13:00:00,,,292.5,3.5,,33.7,2016-05-08 12:00:00,14.64,5.5
2016-05-09,26.2,87,23.5,180.0,1.0,9999.0,1900-01-01 00:00:00,17.4,2016-05-09 05:00:00,63,2016-05-09 14:00:00,,,67.5,3.3,,33.6,2016-05-09 11:00:00,16.24,0.0
2016-05-10,25.6,84,22.4,180.0,1.1,9999.0,1900-01-01 00:00:00,21.5,2016-05-10 04:00:00,64,2016-05-10 12:00:00,,,225.0,3.8,,33.1,2016-05-10 12:00:00,16.01,1.0
2016-05-11,23.9,92,22.3,90.0,0.8,9999.0,1900-01-01 00:00:00,17.0,2016-05-11 01:00:00,73,2016-05-11 12:00:00,,,180.0,2.8,,30.5,2016-05-11 15:00:00,11.20,6.5
2016-05-12,23.9,88,21.7,112.5,0.7,9999.0,1900-01-01 00:00:00,17.1,2016-05-12 06:00:00,73,2016-05-12 15:00:00,,,202.5,2.6,,32.6,2016-05-12 14:00:00,11.99,12.0
2016-05-13,24.2,91,22.3,90.0,0.8,9999.0,1900-01-01 00:00:00,15.0,2016-05-13 05:00:00,66,2016-05-13 11:00:00,,,337.5,4.3,,32.9,2016-05-13 10:00:00,15.03,48.0
2016-05-14,25.0,87,22.4,112.5,0.8,9999.0,1900-01-01 00:00:00,15.6,2016-05-14 06:00:00,65,2016-05-14 10:00:00,,,270.0,3.1,,32.3,2016-05-14 12:00:00,15.76,6.0
2016-05-15,24.6,90,22.6,112.5,0.8,9999.0,1900-01-01 00:00:00,17.1,2016-05-15 06:00:00,65,2016-05-15 13:00:00,,,67.5,3.6,,30.9,2016-05-15 12:00:00,17.30,9.5
2016-05-16,23.2,94,22.0,225.0,0.6,9999.0,1900-01-01 00:00:00,17.2,2016-05-16 20:00:00,78,2016-05-16 09:00:00,,,360.0,2.7,,28.2,2016-05-16 09:00:00,7.95,2.0
2016-05-17,21.5,94,20.5,292.5,0.6,9999.0,1900-01-01 00:00:00,15.5,2016-05-17 07:00:00,83,2016-05-17 16:00:00,,,45.0,2.9,,28.3,2016-05-17 14:00:00,8.47,6.5
2016-05-18,24.2,87,21.6,90.0,0.8,9999.0,1900-01-01 00:00:00,17.4,2016-05-18 06:00:00,68,2016-05-18 13:00:00,,,22.5,3.1,,30.3,2016-05-18 11:00:00,16.13,0.0
2016-05-19,24.1,86,21.5,112.5,0.7,9999.0,1900-01-01 00:00:00,16.8,2016-05-19 06:00:00,66,2016-05-19 15:00:00,,,292.5,3.1,,31.6,2016-05-19 12:00:00,13.63,0.5
2016-05-20,24.3,88,22.0,315.0,0.6,9999.0,1900-01-01 00:00:00,17.9,2016-05-20 03:00:00,76,2016-05-20 16:00:00,,,360.0,2.3,,29.7,2016-05-20 16:00:00,8.93,0.0
2016-05-21,23.5,97,23.0,90.0,0.5,9999.0,1900-01-01 00:00:00,17.3,2016-05-21 23:00:00,84,2016-05-21 09:00:00,,,45.0,2.4,,27.2,2016-05-21 09:00:00,3.36,3.5
2016-05-22,24.1,93,22.8,67.5,0.8,9999.0,1900-01-01 00:00:00,17.8,2016-05-22 03:00:00,76,2016-05-22 14:00:00,,,45.0,3.1,,30.9,2016-05-22 16:00:00,6.21,2.0
2016-05-23,24.7,93,23.4,90.0,0.8,9999.0,1900-01-01 00:00:00,19.1,2016-05-23 22:00:00,72,2016-05-23 08:00:00,,,292.5,4.5,,30.1,2016-05-23 08:00:00,9.89,20.0
2016-05-24,25.0,96,24.3,225.0,0.5,9999.0,1900-01-01 00:00:00,19.8,2016-05-24 04:00:00,79,2016-05-24 11:00:00,,,225.0,2.1,,29.9,2016-05-24 12:00:00,5.96,43.0
2016-05-25,25.3,93,24.0,315.0,0.6,9999.0,1900-01-01 00:00:00,19.2,2016-05-25 08:00:00,78,2016-05-25 14:00:00,,,337.5,2.5,,30.1,2016-05-25 13:00:00,8.59,0.0
2016-05-26,25.9,90,24.0,112.5,0.6,9999.0,1900-01-01 00:00:00,20.7,2016-05-26 23:00:00,69,2016-05-26 09:00:00,,,292.5,2.7,,32.0,2016-05-26 09:00:00,13.92,9.0
2016-05-27,27.5,81,23.6,225.0,1.1,9999.0,1900-01-01 00:00:00,20.5,2016-05-27 02:00:00,54,2016-05-27 16:00:00,,,270.0,5.2,,35.7,2016-05-27 16:00:00,18.17,0.0
2016-05-28,28.2,79,23.8,67.5,1.2,9999.0,1900-01-01 00:00:00,22.5,2016-05-28 03:00:00,58,2016-05-28 14:00:00,,,315.0,4.4,,35.8,2016-05-28 13:00:00,17.89,0.0
2016-05-29,26.9,88,24.4,67.5,1.1,9999.0,1900-01-01 00:00:00,20.2,2016-05-29 06:00:00,67,2016-05-29 11:00:00,,,270.0,4.4,,32.6,2016-05-29 11:00:00,13.84,13.5
2016-05-30,25.6,93,24.2,180.0,0.7,9999.0,1900-01-01 00:00:00,18.4,2016-05-30 04:00:00,72,2016-05-30 13:00:00,,,247.5,3.5,,33.4,2016-05-30 13:00:00,9.56,4.0
2016-05-31,27.0,89,24.8,112.5,0.9,9999.0,1900-01-01 00:00:00,19.5,2016-05-31 05:00:00,70,2016-05-31 11:00:00,,,292.5,3.5,,32.8,2016-05-31 12:00:00,17.96,1.0
2016-06-01,27.4,83,24.0,112.5,1.1,9999.0,1900-01-01 00:00:00,18.8,2016-06-01 06:00:00,61,2016-06-01 17:00:00,,,315.0,3.5,,34.1,2016-06-01 17:00:00,22.19,0.0
2016-06-02,27.0,89,24.9,247.5,1.1,9999.0,1900-01-01 00:00:00,21.1,2016-06-02 23:59:59,69,2016-06-02 10:00:00,,,247.5,3.9,,33.3,2016-06-02 13:00:00,14.16,0.0
2016-06-03,27.8,86,25.0,247.5,1.0,9999.0,1900-01-01 00:00:00,20.8,2016-06-03 22:00:00,70,2016-06-03 14:00:00,,,225.0,3.2,,35.5,2016-06-03 10:00:00,17.70,0.0
2016-06-04,27.8,83,24.5,225.0,1.2,9999.0,1900-01-01 00:00:00,22.2,2016-06-04 22:00:00,65,2016-06-04 12:00:00,,,225.0,3.8,,34.2,2016-06-04 12:00:00,18.58,0.0
2016-06-05,26.3,86,23.7,90.0,0.9,9999.0,1900-01-01 00:00:00,22.2,2016-06-05 07:00:00,62,2016-06-05 10:00:00,,,337.5,3.1,,33.3,2016-06-05 08:00:00,16.41,10.5
2016-06-06,24.2,94,23.1,67.5,0.7,9999.0,1900-01-01 00:00:00,18.2,2016-06-06 04:00:00,74,2016-06-06 09:00:00,,,315.0,3.9,,30.6,2016-06-06 10:00:00,7.35,12.0
2016-06-07,25.2,90,23.4,180.0,0.8,9999.0,1900-01-01 00:00:00,18.8,2016-06-07 23:00:00,70,2016-06-07 12:00:00,,,67.5,3.5,,32.7,2016-06-07 10:00:00,14.19,10.0
2016-06-08,25.7,86,23.0,180.0,0.8,9999.0,1900-01-01 00:00:00,17.2,2016-06-08 04:00:00,64,2016-06-08 11:00:00,,,157.5,4.0,,33.3,2016-06-08 10:00:00,19.08,11.5
2016-06-09,24.9,90,23.0,90.0,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-06-09 06:00:00,67,2016-06-09 13:00:00,,,45.0,5.8,,34.0,2016-06-09 15:00:00,14.76,159.0
2016-06-10,24.5,97,24.0,90.0,0.5,9999.0,1900-01-01 00:00:00,17.5,2016-06-10 02:00:00,83,2016-06-10 12:00:00,,,247.5,2.0,,29.6,2016-06-10 11:00:00,8.35,2.5
2016-06-11,23.5,99,23.3,67.5,0.9,9999.0,1900-01-01 00:00:00,18.3,2016-06-11 03:00:00,98,2016-06-11 15:00:00,,,45.0,3.0,,26.3,2016-06-11 09:00:00,3.84,36.5
2016-06-12,24.4,94,23.2,67.5,1.3,9999.0,1900-01-01 00:00:00,20.2,2016-06-12 15:00:00,67,2016-06-12 10:00:00,,,180.0,6.2,,31.7,2016-06-12 10:00:00,8.59,25.0
2016-06-13,24.0,96,23.3,67.5,1.3,9999.0,1900-01-01 00:00:00,17.3,2016-06-13 07:00:00,80,2016-06-13 14:00:00,,,225.0,5.9,,31.4,2016-06-13 14:00:00,6.80,43.5
2016-06-14,24.6,94,23.4,90.0,1.0,9999.0,1900-01-01 00:00:00,17.5,2016-06-14 01:00:00,71,2016-06-14 12:00:00,,,90.0,3.1,,31.2,2016-06-14 14:00:00,10.35,14.5
2016-06-15,26.4,86,23.7,180.0,1.1,9999.0,1900-01-01 00:00:00,17.6,2016-06-15 02:00:00,67,2016-06-15 09:00:00,,,247.5,4.3,,33.4,2016-06-15 12:00:00,18.81,0.0
2016-06-16,27.0,84,23.9,292.5,1.2,9999.0,1900-01-01 00:00:00,17.8,2016-06-16 04:00:00,66,2016-06-16 08:00:00,,,225.0,4.9,,34.2,2016-06-16 11:00:00,17.05,0.0
2016-06-17,26.2,88,23.9,112.5,1.0,9999.0,1900-01-01 00:00:00,19.0,2016-06-17 03:00:00,63,2016-06-17 13:00:00,,,270.0,3.4,,33.8,2016-06-17 12:00:00,15.08,11.5
2016-06-18,26.3,90,24.4,90.0,0.7,9999.0,1900-01-01 00:00:00,19.3,2016-06-18 03:00:00,66,2016-06-18 13:00:00,,,315.0,2.5,,33.3,2016-06-18 13:00:00,15.03,8.5
2016-06-19,25.9,88,23.5,112.5,0.9,9999.0,1900-01-01 00:00:00,19.1,2016-06-19 21:00:00,63,2016-06-19 10:00:00,,,180.0,4.0,,34.4,2016-06-19 14:00:00,17.31,17.0
2016-06-20,25.6,85,22.3,112.5,0.9,9999.0,1900-01-01 00:00:00,16.3,2016-06-20 18:00:00,58,2016-06-20 14:00:00,,,67.5,5.1,,34.6,2016-06-20 13:00:00,22.40,87.5
2016-06-21,25.3,87,22.7,112.5,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-06-21 03:00:00,59,2016-06-21 13:00:00,,,67.5,3.4,,33.7,2016-06-21 14:00:00,16.57,25.0
2016-06-22,27.5,85,24.5,225.0,0.9,9999.0,1900-01-01 00:00:00,19.9,2016-06-22 05:00:00,66,2016-06-22 13:00:00,,,202.5,3.0,,34.2,2016-06-22 12:00:00,21.91,0.0
2016-06-23,26.0,91,24.1,180.0,0.8,9999.0,1900-01-01 00:00:00,19.2,2016-06-23 21:00:00,67,2016-06-23 13:00:00,,,225.0,3.0,,34.4,2016-06-23 13:00:00,14.44,38.5
2016-06-24,25.8,89,23.4,90.0,0.8,9999.0,1900-01-01 00:00:00,17.5,2016-06-24 04:00:00,65,2016-06-24 09:00:00,,,270.0,3.3,,33.8,2016-06-24 15:00:00,13.94,50.5
2016-06-25,26.9,85,24.0,180.0,0.8,9999.0,1900-01-01 00:00:00,20.4,2016-06-25 23:00:00,63,2016-06-25 14:00:00,,,292.5,3.4,,33.3,2016-06-25 14:00:00,18.23,4.0
2016-06-26,26.5,90,24.6,180.0,0.7,9999.0,1900-01-01 00:00:00,19.7,2016-06-26 05:00:00,70,2016-06-26 13:00:00,,,337.5,2.9,,34.8,2016-06-26 13:00:00,14.90,4.5
2016-06-27,26.7,85,23.6,112.5,0.8,9999.0,1900-01-01 00:00:00,18.2,2016-06-27 05:00:00,55,2016-06-27 13:00:00,,,337.5,3.2,,35.4,2016-06-27 14:00:00,18.99,11.5
2016-06-28,26.6,90,24.7,180.0,0.7,9999.0,1900-01-01 00:00:00,18.2,2016-06-28 05:00:00,65,2016-06-28 13:00:00,,,45.0,2.6,,35.6,2016-06-28 13:00:00,15.78,6.5
2016-06-29,27.1,87,24.4,22.5,1.0,9999.0,1900-01-01 00:00:00,20.9,2016-06-29 20:00:00,63,2016-06-29 12:00:00,,,22.5,5.1,,35.9,2016-06-29 15:00:00,19.20,27.5
2016-06-30,26.0,89,23.7,112.5,0.8,9999.0,1900-01-01 00:00:00,19.1,2016-06-30 05:00:00,62,2016-06-30 14:00:00,,,337.5,3.3,,32.9,2016-06-30 12:00:00,17.40,3.0
2016-07-01,26.6,86,23.6,112.5,0.9,9999.0,1900-01-01 00:00:00,18.5,2016-07-01 02:00:00,60,2016-07-01 13:00:00,,,360.0,2.6,,33.8,2016-07-01 12:00:00,17.62,1.0
2016-07-02,26.0,89,23.8,67.5,0.8,9999.0,1900-01-01 00:00:00,19.3,2016-07-02 18:00:00,62,2016-07-02 10:00:00,,,67.5,3.0,,33.3,2016-07-02 12:00:00,13.87,9.5
2016-07-03,25.3,90,23.2,112.5,0.8,9999.0,1900-01-01 00:00:00,18.3,2016-07-03 02:00:00,67,2016-07-03 13:00:00,,,45.0,4.5,,33.1,2016-07-03 12:00:00,14.56,83.0
2016-07-04,25.6,89,23.3,90.0,1.0,9999.0,1900-01-01 00:00:00,19.2,2016-07-04 23:00:00,61,2016-07-04 12:00:00,,,360.0,4.0,,35.8,2016-07-04 13:00:00,17.67,7.0
2016-07-05,27.5,82,23.7,315.0,1.0,9999.0,1900-01-01 00:00:00,20.0,2016-07-05 04:00:00,61,2016-07-05 15:00:00,,,292.5,3.3,,35.6,2016-07-05 14:00:00,18.41,0.0
2016-07-06,26.7,89,24.4,90.0,0.8,9999.0,1900-01-01 00:00:00,19.5,2016-07-06 03:00:00,65,2016-07-06 14:00:00,,,225.0,5.2,,36.4,2016-07-06 15:00:00,19.20,2.0
2016-07-07,26.7,89,24.5,112.5,0.6,9999.0,1900-01-01 00:00:00,18.4,2016-07-07 06:00:00,70,2016-07-07 13:00:00,,,292.5,2.3,,33.7,2016-07-07 16:00:00,13.91,0.0
2016-07-08,26.3,87,23.5,22.5,1.3,9999.0,1900-01-01 00:00:00,20.4,2016-07-08 20:00:00,51,2016-07-08 12:00:00,,,67.5,6.7,,33.4,2016-07-08 12:00:00,3.94,1.5
2016-07-09,25.1,95,24.0,67.5,1.1,9999.0,1900-01-01 00:00:00,19.9,2016-07-09 06:00:00,62,2016-07-09 13:00:00,,,225.0,3.9,,32.8,2016-07-09 14:00:00,9.14,10.5
2016-07-10,26.2,88,23.9,90.0,1.1,9999.0,1900-01-01 00:00:00,20.2,2016-07-10 01:00:00,66,2016-07-10 15:00:00,,,225.0,5.9,,31.5,2016-07-10 15:00:00,12.46,3.0
2016-07-11,25.3,92,23.6,90.0,0.9,9999.0,1900-01-01 00:00:00,19.1,2016-07-11 06:00:00,70,2016-07-11 11:00:00,,,225.0,4.5,,32.0,2016-07-11 11:00:00,11.52,2.0
2016-07-12,26.4,85,23.3,90.0,1.0,9999.0,1900-01-01 00:00:00,20.0,2016-07-12 23:59:59,60,2016-07-12 15:00:00,,,247.5,3.7,,33.6,2016-07-12 12:00:00,15.01,0.0
2016-07-13,27.5,83,24.0,67.5,1.1,9999.0,1900-01-01 00:00:00,22.4,2016-07-13 03:00:00,63,2016-07-13 09:00:00,,,270.0,3.8,,34.1,2016-07-13 12:00:00,17.66,5.5
2016-07-14,27.0,86,24.2,247.5,1.1,9999.0,1900-01-01 00:00:00,20.7,2016-07-14 06:00:00,68,2016-07-14 11:00:00,,,202.5,4.7,,33.8,2016-07-14 12:00:00,16.94,3.5
2016-07-15,27.2,84,23.9,180.0,1.1,9999.0,1900-01-01 00:00:00,18.0,2016-07-15 04:00:00,66,2016-07-15 12:00:00,,,180.0,3.2,,34.6,2016-07-15 12:00:00,18.98,0.0
2016-07-16,27.5,84,24.3,180.0,0.9,9999.0,1900-01-01 00:00:00,19.3,2016-07-16 03:00:00,63,2016-07-16 15:00:00,,,270.0,3.3,,34.0,2016-07-16 13:00:00,19.74,0.5
2016-07-17,26.3,89,24.1,180.0,0.8,9999.0,1900-01-01 00:00:00,20.3,2016-07-17 03:00:00,69,2016-07-17 08:00:00,,,247.5,2.5,,33.6,2016-07-17 12:00:00,15.80,2.5
2016-07-18,24.1,94,22.9,112.5,0.7,9999.0,1900-01-01 00:00:00,18.9,2016-07-18 23:59:59,71,2016-07-18 11:00:00,,,180.0,3.4,,32.5,2016-07-18 11:00:00,8.82,65.5
2016-07-19,24.6,90,22.7,112.5,0.9,9999.0,1900-01-01 00:00:00,17.1,2016-07-19 04:00:00,66,2016-07-19 13:00:00,,,180.0,3.3,,34.8,2016-07-19 11:00:00,13.49,14.5
2016-07-20,26.0,87,23.3,90.0,0.8,9999.0,1900-01-01 00:00:00,17.5,2016-07-20 05:00:00,62,2016-07-20 14:00:00,,,315.0,3.3,,36.0,2016-07-20 14:00:00,21.71,20.5
2016-07-21,27.0,85,24.0,180.0,0.8,9999.0,1900-01-01 00:00:00,18.9,2016-07-21 02:00:00,62,2016-07-21 14:00:00,,,337.5,2.7,,35.3,2016-07-21 15:00:00,18.43,0.0
2016-07-22,27.6,81,23.8,180.0,0.9,9999.0,1900-01-01 00:00:00,19.8,2016-07-22 03:00:00,62,2016-07-22 16:00:00,,,270.0,2.6,,33.6,2016-07-22 13:00:00,21.04,0.0
2016-07-23,27.2,79,22.9,180.0,0.8,9999.0,1900-01-01 00:00:00,17.8,2016-07-23 06:00:00,52,2016-07-23 15:00:00,,,315.0,2.5,,35.5,2016-07-23 15:00:00,21.31,0.0
2016-07-24,27.5,80,23.4,180.0,0.8,9999.0,1900-01-01 00:00:00,19.2,2016-07-24 05:00:00,52,2016-07-24 14:00:00,,,315.0,2.9,,35.6,2016-07-24 15:00:00,16.77,0.0
2016-07-25,27.6,79,23.3,90.0,0.7,9999.0,1900-01-01 00:00:00,20.1,2016-07-25 22:00:00,52,2016-07-25 12:00:00,,,315.0,2.9,,34.7,2016-07-25 13:00:00,17.09,0.0
2016-07-26,27.3,81,23.6,180.0,0.8,9999.0,1900-01-01 00:00:00,19.1,2016-07-26 04:00:00,62,2016-07-26 13:00:00,,,270.0,3.0,,35.6,2016-07-26 13:00:00,16.54,0.0
2016-07-27,28.0,78,23.5,180.0,1.0,9999.0,1900-01-01 00:00:00,20.3,2016-07-27 23:59:59,58,2016-07-27 14:00:00,,,180.0,3.4,,35.4,2016-07-27 15:00:00,22.85,0.0
2016-07-28,28.2,80,23.9,225.0,1.1,9999.0,1900-01-01 00:00:00,22.3,2016-07-28 06:00:00,55,2016-07-28 12:00:00,,,225.0,3.2,,35.9,2016-07-28 14:00:00,21.90,0.0
2016-07-29,27.4,83,23.6,90.0,0.9,9999.0,1900-01-01 00:00:00,21.9,2016-07-29 02:00:00,50,2016-07-29 15:00:00,,,315.0,3.4,,37.2,2016-07-29 16:00:00,18.23,4.0
2016-07-30,27.3,84,23.9,112.5,0.8,9999.0,1900-01-01 00:00:00,20.7,2016-07-30 03:00:00,59,2016-07-30 12:00:00,,,337.5,2.7,,35.6,2016-07-30 13:00:00,18.62,0.0
2016-07-31,28.1,82,24.6,180.0,0.9,9999.0,1900-01-01 00:00:00,19.2,2016-07-31 05:00:00,62,2016-07-31 13:00:00,,,315.0,3.0,,33.6,2016-07-31 13:00:00,16.10,0.0
2016-08-01,25.9,91,24.2,180.0,0.8,9999.0,1900-01-01 00:00:00,19.9,2016-08-01 07:00:00,71,2016-08-01 12:00:00,,,315.0,2.8,,33.9,2016-08-01 12:00:00,10.34,4.0
2016-08-02,25.8,92,24.1,180.0,0.7,9999.0,1900-01-01 00:00:00,20.8,2016-08-02 17:00:00,64,2016-08-02 10:00:00,,,67.5,2.6,,34.3,2016-08-02 11:00:00,10.49,62.0
2016-08-03,26.4,89,24.2,292.5,0.6,9999.0,1900-01-01 00:00:00,21.0,2016-08-03 06:00:00,63,2016-08-03 14:00:00,,,225.0,2.2,,33.6,2016-08-03 14:00:00,15.84,23.0
2016-08-04,27.4,88,25.0,112.5,0.7,9999.0,1900-01-01 00:00:00,20.0,2016-08-04 05:00:00,70,2016-08-04 12:00:00,,,315.0,2.6,,33.9,2016-08-04 13:00:00,16.33,0.0
2016-08-05,27.1,87,24.5,180.0,0.7,9999.0,1900-01-01 00:00:00,18.7,2016-08-05 06:00:00,65,2016-08-05 14:00:00,,,315.0,2.4,,33.7,2016-08-05 13:00:00,15.92,0.0
2016-08-06,26.4,92,24.8,180.0,0.7,9999.0,1900-01-01 00:00:00,18.7,2016-08-06 06:00:00,69,2016-08-06 13:00:00,,,337.5,3.2,,34.7,2016-08-06 11:00:00,14.66,22.0
2016-08-07,27.5,88,25.2,202.5,0.9,9999.0,1900-01-01 00:00:00,19.1,2016-08-07 07:00:00,64,2016-08-07 13:00:00,,,315.0,3.0,,34.9,2016-08-07 12:00:00,18.29,6.5
2016-08-08,27.8,85,24.7,315.0,0.8,9999.0,1900-01-01 00:00:00,20.4,2016-08-08 07:00:00,62,2016-08-08 14:00:00,,,315.0,3.1,,34.7,2016-08-08 14:00:00,18.82,0.0
2016-08-09,26.8,89,24.6,180.0,0.9,9999.0,1900-01-01 00:00:00,21.9,2016-08-09 21:00:00,63,2016-08-09 14:00:00,,,22.5,4.9,,36.8,2016-08-09 14:00:00,17.72,9.5
2016-08-10,26.3,88,23.8,180.0,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-08-10 01:00:00,58,2016-08-10 13:00:00,,,22.5,3.0,,34.7,2016-08-10 13:00:00,17.26,23.0
2016-08-11,26.3,93,24.9,45.0,0.7,9999.0,1900-01-01 00:00:00,19.1,2016-08-11 06:00:00,70,2016-08-11 13:00:00,,,292.5,2.3,,31.9,2016-08-11 12:00:00,11.06,2.5
2016-08-12,24.6,99,24.4,315.0,0.5,9999.0,1900-01-01 00:00:00,19.4,2016-08-12 07:00:00,97,2016-08-12 11:00:00,,,337.5,1.9,,27.9,2016-08-12 01:00:00,3.86,10.0
2016-08-13,25.3,94,24.2,67.5,0.7,9999.0,1900-01-01 00:00:00,18.3,2016-08-13 04:00:00,76,2016-08-13 11:00:00,,,45.0,2.2,,33.4,2016-08-13 11:00:00,9.08,1.0
2016-08-14,26.8,89,24.7,90.0,0.8,9999.0,1900-01-01 00:00:00,20.7,2016-08-14 23:00:00,71,2016-08-14 15:00:00,,,337.5,2.8,,33.7,2016-08-14 15:00:00,17.50,0.0
2016-08-15,26.5,90,24.7,180.0,0.8,9999.0,1900-01-01 00:00:00,19.7,2016-08-15 23:59:59,73,2016-08-15 11:00:00,,,247.5,2.3,,33.6,2016-08-15 12:00:00,13.27,0.0
2016-08-16,25.4,94,24.3,180.0,0.7,9999.0,1900-01-01 00:00:00,18.7,2016-08-16 20:00:00,78,2016-08-16 09:00:00,,,45.0,2.8,,32.5,2016-08-16 13:00:00,7.76,8.0
2016-08-17,25.0,94,23.7,180.0,0.9,9999.0,1900-01-01 00:00:00,18.4,2016-08-17 22:00:00,71,2016-08-17 12:00:00,,,67.5,2.7,,32.2,2016-08-17 11:00:00,11.36,18.5
2016-08-18,25.4,90,23.3,90.0,0.8,9999.0,1900-01-01 00:00:00,17.1,2016-08-18 06:00:00,63,2016-08-18 14:00:00,,,202.5,4.2,,35.0,2016-08-18 13:00:00,15.50,33.5
2016-08-19,26.1,89,24.0,90.0,0.9,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,45.0,3.6,,33.2,2016-08-19 12:00:00,13.97,1.0
2016-08-20,26.1,89,24.0,90.0,0.9,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,45.0,3.6,,33.2,2016-08-19 12:00:00,13.97,1.0
2016-08-21,26.1,89,24.0,90.0,0.9,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,45.0,3.6,,33.2,2016-08-19 12:00:00,13.97,1.0
2016-08-22,26.1,89,24.0,90.0,0.9,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,337.5,3.0,,33.2,2016-08-19 12:00:00,13.13,0.0
2016-08-23,26.1,89,24.0,180.0,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,337.5,2.9,,33.2,2016-08-19 12:00:00,18.17,0.0
2016-08-24,26.1,89,24.0,180.0,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,292.5,2.6,,33.2,2016-08-19 12:00:00,16.36,6.0
2016-08-25,26.1,89,24.0,90.0,0.6,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,225.0,2.3,,33.2,2016-08-19 12:00:00,15.30,0.5
2016-08-26,26.1,89,24.0,90.0,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,337.5,3.1,,33.2,2016-08-19 12:00:00,14.40,1.5
2016-08-27,26.1,89,24.0,90.0,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,315.0,3.1,,33.2,2016-08-19 12:00:00,16.40,1.5
2016-08-28,26.1,89,24.0,90.0,0.7,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,315.0,2.9,,33.2,2016-08-19 12:00:00,13.30,0.0
2016-08-29,26.1,89,24.0,90.0,0.6,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,337.5,2.1,,33.2,2016-08-19 12:00:00,10.38,7.0
2016-08-30,26.1,89,24.0,22.5,0.6,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,67.5,2.1,,33.2,2016-08-19 12:00:00,4.09,3.0
2016-08-31,26.1,89,24.0,22.5,0.6,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,225.0,2.7,,33.2,2016-08-19 12:00:00,15.11,0.0
2016-09-01,26.1,89,24.0,22.5,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,292.5,2.6,,33.2,2016-08-19 12:00:00,20.86,0.0
2016-09-02,26.1,89,24.0,22.5,0.8,9999.0,1900-01-01 00:00:00,18.6,2016-08-19 01:00:00,70,2016-08-19 11:00:00,,,22.5,2.9,,33.2,2016-08-19 12:00:00,8.72,0.5
